99
112
125
103
120
98
115
86
99
91
86
90
82
85
98
90
93
96
91
80
82
85
83
77
80
80
78
83
77
78
82
78
80
75
80
77
78
75
85
78
82
83
80
75
75
74
75
77
72
75
75
77
78
77
72
74
72
72
77
69
72
77
82
80
83
75
78
80
83
82
82
80
82
80
83
80
82
82
82
83
86
86
88
93
94
91
93
96
96
98
96
104
98
98
101
96
101
103
111
111
