66
70
74
72
72
78
69
69
72
78
75
70
72
75
74
74
72
67
72
74
74
70
74
70
74
72
77
70
72
74
75
78
72
69
75
78
70
78
74
72
74
80
74
70
70
74
72
72
75
77
78
74
75
74
74
72
72
80
70
75
75
77
74
74

78
