38
35
34
37
37
37
37
38
38
38
37
37
37
37
37
35
37
37
35
37
37
37
37
35
37
38
40
38
40
40
38
38
38
37
37
38
38
37
37
37
37
37
38
37
37
37
37
35
35
37
37
35
37
37
35
37
37
37
37
37
37
37
35
35
35
37
35
34
34
34
32
32
32
32
32
30
34
34
34
34
34
34
34
34
34
32
32
34
34
34
34
32
34
34
32
32
34
34
34
32
